symbol,datestart,dateend,start,end,opening,closing,highest,lowest,volume,pvolume,svolume,nmatches,BBAND20UP,BBAND20DOWN,EMA20,EMA50,EMA100,MACD,MACDSIGNAL,MACDHISTOG,ROCP5,ROCP10,ROCP20,RSI6,RSI12,RSI24,SMA5,SMA10,SMA20,SMA50,SMA200,ASKS1P,ASKS1S,ASKS2P,ASKS2S,ASKS3P,ASKS3S,ASKS4P,ASKS4S,ASKS5P,ASKS5S,BIDS1P,BIDS1S,BIDS2P,BIDS2S,BIDS3P,BIDS3S,BIDS4P,BIDS4S,BIDS5P,BIDS5S
LTC-BTC,2019-07-21T17:04:16,2019-07-21T17:05:16,1563728656,1563728716,0.009396,0.009387,0.009399,0.009387,1.928675,1.636533,0.292142,12,0.009411506917053659,0.009384393082946325,0.009396477540461225,0.009396139924049677,0.009388974014441753,-6.919967824974005e-07,2.3707163249577054e-07,-9.29068414993171e-07,-0.20199872421858303,-0.06387735547749171,-0.07451564828614075,35.74427545669751,41.95551548537711,45.98025099881927,0.009394799999999972,0.009396599999999998,0.009397949999999992,0.009399320000000003,0.009364350000000004,0.0094,0.005318,0.009406,0.005318,0.009409,21.734145,0.009412,32.622965,0.009413,2.6,0.009392,2.6,0.009387,0.005318,0.009385,9.31696,0.009384,24.044287,0.009383,2.426248
LTC-BTC,2019-07-21T17:05:16,2019-07-21T17:06:16,1563728716,1563728776,0.009387,0.009398,0.009398,0.009387,0.127073,0.121755,0.005318,3,0.009411585400998844,0.009384714599001137,0.009396622536607774,0.00939621286820459,0.009389152746829044,-4.810106342921505e-07,9.345517913818633e-08,-5.744658134303368e-07,0.02128565346956434,0.053231129564567194,0.08519701810435917,52.54435635478203,50.99852337540383,50.641045612470066,0.009393199999999973,0.009397099999999999,0.00939814999999999,0.009399500000000003,0.009364725000000004,0.0094,3.143511,0.009406,0.005318,0.009408,2.4956,0.009412,30.039485,0.009413,0.793064,0.009393,0.005318,0.009391,3.28,0.009387,2.605318,0.009385,0.021283,0.009384,24.023
LTC-BTC,2019-07-21T17:06:16,2019-07-21T17:07:16,1563728776,1563728836,0.009398,0.009381,0.009398,0.009381,0.021679,0.005725,0.015954,6,0.009412707997867795,0.009382692002132188,0.009395134675978462,0.009395616285137744,0.009388991306297776,-1.6663518499805685e-06,-2.5850622668556467e-07,-1.407845623295004e-06,-0.08520609223558767,-0.12775471095496496,-0.1490154337413531,35.386191033984474,40.38969696912325,44.45556838129504,0.009390199999999974,0.009395899999999999,0.009397699999999991,0.009399440000000002,0.009365015000000006,0.009387,0.005318,0.009392,2.4956,0.009393,0.005318,0.009394,0.793064,0.009396,24.04432,0.009377,3.28,0.009375,0.005318,0.009374,0.001234,0.009372,2.6,0.009369,2.906146
LTC-BTC,2019-07-21T17:07:16,2019-07-21T17:08:16,1563728836,1563728896,0.009381,0.009381,0.009381,0.009381,0,0,0,0,0.00941366133247972,0.009380338667520265,0.009393788516361466,0.009395043097485284,0.00938883306260871,-2.576048222955804e-06,-7.220146259396125e-07,-1.8540335970161916e-06,-0.15964240102170488,-0.2869897959183593,-0.1490154337413531,35.386191033984474,40.38969696912325,44.45556838129504,0.009388599999999973,0.009394699999999999,0.009396999999999992,0.009399320000000003,0.009365345000000006,0.009386,20.142563,0.009387,24.028318,0.009392,3.914896,0.009393,0.005318,0.009394,3.98132,0.009375,0.005318,0.009374,2.880557,0.009369,0.026639,0.009366,4.358772,0.009365,2.6
LTC-BTC,2019-07-21T17:08:16,2019-07-21T17:09:16,1563728896,1563728956,0.009381,0.009379,0.009381,0.009379,0.017442,0,0.017442,1,0.009414613038858365,0.009377786961141615,0.009392380086231802,0.00939441395640743,0.009388638348497647,-3.4189607861345034e-06,-1.2614038579785907e-06,-2.1575569281559124e-06,-0.08522424629806463,-0.2764486975013289,-0.1703033528472633,33.531217730989624,39.24663349543699,43.77070805864241,0.009385199999999972,0.009391799999999999,0.00939619999999999,0.009399160000000004,0.009365690000000006,0.009379,2.4956,0.009381,26.623,0.009386,30.116292,0.009387,0.005318,0.009389,7.081831,0.009375,0.005318,0.009374,0.001234,0.009373,2.881291,0.009372,0.04497,0.009369,0.005318
LTC-BTC,2019-07-21T17:09:16,2019-07-21T17:10:16,1563728956,1563729016,0.009379,0.009379,0.009379,0.009379,0,0,0,0,0.009415283661634608,0.00937551633836537,0.009391105792304963,0.009393809487528706,0.009388447490111555,-4.040399850892273e-06,-1.8172030565613273e-06,-2.223196794330946e-06,-0.20217067461161864,-0.2870508186264007,-0.2870508186264007,33.531217730989624,39.24663349543699,43.770708058642406,0.009383599999999973,0.009389199999999999,0.00939539999999999,0.009398740000000004,0.009366000000000006,0.00938,20.07737,0.009381,24.023,0.009383,30.45127,0.009384,7.6956,0.009387,3.959999,0.009375,0.005318,0.009374,0.001234,0.009372,0.04497,0.009369,0.005318,0.009368,6.162047
LTC-BTC,2019-07-21T17:10:16,2019-07-21T17:11:16,1563729016,1563729076,0.009379,0.009377,0.009379,0.009377,0.729697,0.729697,0,3,0.009414739179877993,0.009373160820121986,0.009389762383514015,0.009393150291939345,0.00938822080713905,-4.640782025834914e-06,-2.381918850416045e-06,-2.258863175418869e-06,-0.04263937746509467,-0.20221370796083354,-0.3400999043469102,31.177735587772887,37.967861802017424,43.04860083280737,0.009379399999999972,0.009386299999999998,0.00939394999999999,0.009397920000000006,0.009366345000000005,0.009385,20.29755,0.009386,24.023,0.009387,0.005318,0.009388,2.6,0.009391,0.005318,0.009375,0.005318,0.009374,0.001234,0.009373,2.878805,0.009372,0.04497,0.009369,0.026639
LTC-BTC,2019-07-21T17:11:16,2019-07-21T17:12:16,1563729076,1563729136,0.009377,0.009377,0.009377,0.009377,0,0,0,0,0.009413185306573209,0.009371514693426772,0.009388546918417442,0.009392516947157412,0.009387998612938276,-5.058280515880115e-06,-2.917191183508859e-06,-2.1410893323712558e-06,-0.04263937746509467,-0.12780913835339075,-0.3400999043469102,31.1777355877729,37.967861802017424,43.04860083280737,0.00937859999999997,0.009384399999999998,0.00939234999999999,0.009397120000000005,0.009366670000000006,0.009387,0.005318,0.009388,3.121832,0.009393,2.605318,0.009395,49.320751,0.009396,0.021321,0.009375,0.005318,0.009374,0.001234,0.009372,0.04497,0.00937,2.878953,0.009369,0.026639
LTC-BTC,2019-07-21T17:12:16,2019-07-21T17:13:16,1563729136,1563729196,0.009377,0.009375,0.009377,0.009375,0.005318,0,0.005318,2,0.009411321477934574,0.009369978522065406,0.00938725673571102,0.0093918300080532,0.00938774121466227,-5.487280409608927e-06,-3.431209028728873e-06,-2.056071380880054e-06,-0.0426484699861449,-0.2234993614303979,-0.26595744680851824,28.315841565274837,36.55056181483698,42.28895375623062,0.00937739999999997,0.009382999999999999,0.00939064999999999,0.009396340000000006,0.009366975000000005,0.009386,3.121832,0.009387,17.029384,0.009388,50.117162,0.00939,2.6,0.009393,3.981319,0.009374,0.001234,0.009372,0.04497,0.009369,0.026638,0.009368,6.162154,0.009366,0.011082
LTC-BTC,2019-07-21T17:13:16,2019-07-21T17:14:16,1563729196,1563729256,0.009375,0.009375,0.009375,0.009374,0.406847,0,0.406847,2,0.009410673457640907,0.00936812654235907,0.009386089427548067,0.00939117000773739,0.00938748891338183,-5.76085832737841e-06,-3.89713888845878e-06,-1.8637194389196296e-06,-0.0426484699861449,-0.12783636944710622,-0.26595744680851824,28.315841565274837,36.55056181483698,42.28895375623062,0.009376599999999971,0.009380899999999998,0.009389399999999989,0.009395560000000008,0.009367280000000004,0.009381,0.005318,0.009383,35.689418,0.009385,2.6,0.009387,18.219984,0.00939,3.965317,0.009374,3.4e-05,0.009372,0.04497,0.009369,0.005318,0.009367,2.479899,0.009366,0.032409
LTC-BTC,2019-07-21T17:14:16,2019-07-21T17:15:16,1563729256,1563729316,0.009375,0.009383,0.009383,0.009375,0.052168,0.049976,0.002192,7,0.009409416001054337,0.009367683998945643,0.009385795196353013,0.0093908496152771,0.009387400024007932,-5.271372555518822e-06,-4.171985621870789e-06,-1.0993869336480327e-06,0.06398634957876502,-0.15960842732495625,-0.10646225912913439,53.1085929726775,46.124190229260265,46.40784965868693,0.009377399999999972,0.009380499999999996,0.00938854999999999,0.009394820000000007,0.009367555000000005,0.009392,0.086981,0.009393,0.005318,0.009394,11.659776,0.009395,24.023,0.009397,3.123698,0.009381,0.005318,0.009379,5.77975,0.009375,0.026624,0.009374,3.4e-05,0.009373,2.6
LTC-BTC,2019-07-21T17:15:16,2019-07-21T17:16:16,1563729316,1563729376,0.009383,0.009383,0.009383,0.009383,0,0,0,0,0.00940894473617923,0.00936715526382075,0.009385528987176536,0.009390541787227018,0.009387312894819656,-4.827799685197184e-06,-4.303148434536068e-06,-5.246512506611162e-07,0.06398634957876502,0.021319688732547335,-0.10646225912913439,53.1085929726775,46.124190229260265,46.40784965868693,0.009378599999999973,0.009378999999999997,0.00938804999999999,0.009393880000000007,0.009367845000000003,0.009389,11.66779,0.00939,24.023,0.009391,2.6,0.009393,0.005318,0.009398,0.005318,0.009381,0.005318,0.009376,2.502689,0.009375,0.005318,0.009374,3.4e-05,0.009373,0.021311
LTC-BTC,2019-07-21T17:16:16,2019-07-21T17:17:16,1563729376,1563729436,0.009383,0.009381,0.009383,0.009381,0.005318,0,0.005318,1,0.009408430705421874,0.009366469294578102,0.009385097655064484,0.009390167599492625,0.009387187887001444,-4.584797582406555e-06,-4.359478264110165e-06,-2.2531931829638972e-07,0.0640000000000085,0,-0.12775471095496496,47.228211085349024,44.14255644628265,45.523419456530476,0.009379399999999974,0.009378999999999997,0.009387449999999988,0.009392900000000008,0.009368155000000003,0.009381,0.018674,0.009387,0.005318,0.009389,11.682017,0.00939,26.623,0.009392,0.005318,0.009378,2.501372,0.009375,0.005318,0.009374,3.4e-05,0.009369,0.005318,0.009367,0.021325
LTC-BTC,2019-07-21T17:17:16,2019-07-21T17:18:16,1563729436,1563729496,0.009381,0.009378,0.009381,0.009378,1.343746,1.343746,0,4,0.009407904716456474,0.009365495283543501,0.009384421687915484,0.009389690438728207,0.00938700594864498,-4.581479153354176e-06,-4.403878441958968e-06,-1.7760071139520814e-07,0.031999999999995,-0.010662117496545474,-0.31887755102041365,39.37972459251661,41.24304277103861,44.204809627908716,0.009379999999999973,0.009378699999999997,0.009386699999999987,0.009391860000000007,0.009368405000000003,0.009381,0.018674,0.009387,0.005318,0.009391,12.060372,0.009392,42.113558,0.009393,0.021323,0.009378,2.500266,0.009375,0.005318,0.009374,3.4e-05,0.009369,2.605318,0.009367,0.021323
LTC-BTC,2019-07-21T17:18:16,2019-07-21T17:19:16,1563729496,1563729556,0.009378,0.009377,0.009378,0.009377,0.039888,0,0.039888,1,0.009404336192952212,0.009365963807047763,0.009383714860494961,0.009389192774464357,0.00938680781104805,-4.606440735681339e-06,-4.444390900703442e-06,-1.620498349778966e-07,-0.06394543323031862,-0.02132423499307245,-0.2977139819245109,36.925200639133706,40.28091161739428,43.76388993089989,0.009380399999999973,0.009378499999999996,0.009385149999999988,0.009390940000000007,0.009368695000000003,0.009381,0.018674,0.009385,12.05723,0.009386,42.115059,0.009387,2.514018,0.00939,0.005318,0.009375,0.005318,0.009374,3.4e-05,0.009369,0.005318,0.009367,0.021323,0.009366,0.011082
LTC-BTC,2019-07-21T17:19:16,2019-07-21T17:20:16,1563729556,1563729616,0.009377,0.009378,0.009378,0.009377,0.576548,0.576548,0,7,0.009400895028517074,0.009366704971482901,0.00938317058806687,0.00938875384213242,0.009386633398948088,-4.4937304000611245e-06,-4.454258800574979e-06,-3.9471599486145453e-08,-0.05328786102527476,0.010664391596451588,-0.29768233042738945,41.3146077036731,41.76299012043986,44.343174306307304,0.009379399999999972,0.009378399999999997,0.009383799999999987,0.009390160000000007,0.009368990000000004,0.009381,0.010093,0.009385,17.247367,0.009386,24.023,0.009387,2.605318,0.009393,0.793064,0.009375,0.005318,0.009374,3.4e-05,0.009369,0.005318,0.009367,5.809132,0.009366,0.011082
LTC-BTC,2019-07-21T17:20:16,2019-07-21T17:21:16,1563729616,1563729676,0.009378,0.009378,0.009378,0.009378,0,0,0,0,0.00939627659900695,0.009368523400993027,0.00938267815110812,0.00938833212283311,0.009386462440553077,-4.354213978706098e-06,-4.434249836201203e-06,8.003585749510518e-08,-0.03197953309883025,0.010664391596451588,-0.1915708812260606,41.3146077036731,41.76299012043986,44.343174306307304,0.00937839999999997,0.009378499999999996,0.009382399999999989,0.009389380000000008,0.009369285000000003,0.009381,0.010093,0.009385,31.304508,0.009386,24.023,0.009387,2.605318,0.009392,0.005318,0.009375,0.005318,0.009374,3.4e-05,0.009372,3.28,0.009369,0.005318,0.009367,0.021323
LTC-BTC,2019-07-21T17:21:16,2019-07-21T17:22:16,1563729676,1563729736,0.009378,0.009366,0.009378,0.009366,0.021752,0,0.021752,4,0.009395054857823364,0.00936674514217661,0.00938108975576449,0.009387456353310243,0.00938605724371044,-5.152550526320299e-06,-4.5779099742250226e-06,-5.746405520952761e-07,-0.12795905310300554,-0.0960000000000035,-0.24496751517734,18.757847575573507,30.83462721328918,39.0828680852929,0.009375399999999971,0.009377399999999998,0.009380899999999987,0.009388360000000007,0.009369515000000004,0.009375,0.005318,0.009378,11.410235,0.009379,24.023,0.009381,20.185126,0.009387,2.621341,0.009368,3.28,0.009363,0.024546,0.009362,3.576941,0.009361,2.6,0.00936,0.021341
LTC-BTC,2019-07-21T17:22:16,2019-07-21T17:23:16,1563729736,1563729796,0.009366,0.009368,0.009368,0.009366,0.468096,0,0.468096,1,0.009394550680256356,0.009365149319743617,0.009379843112358347,0.009386693359062781,0.009385699674528056,-5.559765194380548e-06,-4.774281018256128e-06,-7.854841761244195e-07,-0.09597952436813828,-0.07466666666666733,-0.29799914857386384,26.75575860833304,33.97588392291523,40.314234131417784,0.009373399999999973,0.009376699999999998,0.009379849999999986,0.009387700000000006,0.009369735000000004,0.009374,3.179262,0.009375,0.005318,0.009379,11.406705,0.00938,24.023,0.009381,17.109005,0.009363,0.024546,0.009359,2.6,0.009357,0.026665,0.009356,6.94195,0.009355,26.53577
LTC-BTC,2019-07-21T17:23:16,2019-07-21T17:24:16,1563729796,1563729856,0.009368,0.009368,0.009368,0.009368,0,0,0,0,0.00939202166165212,0.009364878338347852,0.009378715196895648,0.009385960286158358,0.00938534918592354,-5.81544887796534e-06,-4.98251459019797e-06,-8.3293428776737e-07,-0.10663254425250153,-0.1598635830757873,-0.20240758495791966,26.75575860833304,33.97588392291523,40.31423413141777,0.009371599999999971,0.009375999999999999,0.009378449999999986,0.009387040000000006,0.009369955000000003,0.009375,0.005318,0.00938,3.283092,0.009381,0.015411,0.009384,31.102055,0.009385,0.005318,0.009365,3.28,0.009363,0.024546,0.009362,2.509262,0.009359,2.6,0.009358,0.793064
LTC-BTC,2019-07-21T17:24:16,2019-07-21T17:25:16,1563729856,1563729916,0.009368,0.009368,0.009368,0.009368,0,0,0,0,0.009391204014010487,0.009363795985989486,0.009377694701953206,0.00938525596121097,0.00938500563768743,-5.94949793059768e-06,-5.175911258277912e-06,-7.735866723197681e-07,-0.10663254425250153,-0.1598635830757873,-0.319216854649931,26.75575860833304,33.975883922915216,40.314234131417784,0.009369599999999973,0.009374499999999997,0.009377499999999987,0.009386540000000006,0.009370175000000003,0.009375,0.005318,0.009376,11.401328,0.009381,0.015411,0.009385,17.110451,0.009386,2.605318,0.009363,0.024546,0.00936,2.6,0.009359,6.97293,0.009358,8.548895,0.009357,24.842729
LTC-BTC,2019-07-21T17:25:16,2019-07-21T17:26:16,1563729916,1563729976,0.009368,0.009371,0.009371,0.009368,1.332172,1.332172,0,4,0.009386392558274169,0.009365907441725803,0.009377057111290997,0.00938469690390858,0.009384728298327283,-5.747405331600272e-06,-5.290210072942384e-06,-4.5719525865788794e-07,0.053384582532580944,-0.10659844366271817,-0.10659844366271817,41.645973713302425,39.340861225211235,42.301932449654224,0.009368199999999974,0.009373299999999998,0.009376149999999986,0.009386100000000007,0.009370325000000002,0.009375,0.005318,0.009377,3.039219,0.009381,0.015411,0.009387,0.026662,0.009391,26.424409,0.00937,3.28,0.009368,2.6,0.009363,24.84061,0.009362,8.54525,0.009359,8.569109
LTC-BTC,2019-07-21T17:26:16,2019-07-21T17:27:16,1563729976,1563730036,0.009371,0.009372,0.009372,0.009371,0.483518,0.483518,0,2,0.009385841005867255,0.009365558994132715,0.009376575481644235,0.009384198986108244,0.009384476252815853,-5.443801097836445e-06,-5.320928277921197e-06,-1.2287281991524864e-07,0.04269854824936519,-0.06397952655149353,-0.09593859929645375,46.03435962939303,41.081794438491244,42.96262796316994,0.009369399999999974,0.0093724,0.009375699999999985,0.009385960000000006,0.009370505000000003,0.009375,0.005318,0.00938,2.796261,0.009381,0.015411,0.009387,0.026662,0.009391,26.424409,0.00937,3.28,0.009367,0.793064,0.009366,2.6,0.009363,32.59143,0.009361,2.505617
LTC-BTC,2019-07-21T17:27:16,2019-07-21T17:28:16,1563730036,1563730096,0.009372,0.009372,0.009372,0.009372,0,0,0,0,0.009385207409301606,0.009365292590698363,0.00937613972148764,0.009383720594496155,0.009384229198304648,-5.143896913573781e-06,-5.285522005051714e-06,1.4162509147793253e-07,0.04269854824936519,-0.053321957982294936,-0.07463482247574434,46.03435962939303,41.081794438491244,42.96262796316994,0.009370199999999973,0.0093718,0.009375249999999984,0.009385820000000007,0.009370695000000002,0.009375,0.005318,0.009381,0.015411,0.009384,14.380407,0.009387,0.005318,0.009389,0.005318,0.009372,3.28,0.00937,2.6,0.009369,1.067349,0.009368,24.023,0.009365,11.04308
LTC-BTC,2019-07-21T17:28:16,2019-07-21T17:29:16,1563730096,1563730156,0.009372,0.009372,0.009372,0.009372,0,0,0,0,0.009384797474425312,0.009365002525574657,0.009375745462298342,0.009383260963339444,0.009383987035961982,-4.850309339993544e-06,-5.198479472040079e-06,3.481701320465351e-07,0.04269854824936519,-0.06397952655149353,-0.07463482247574434,46.03435962939303,41.081794438491244,42.96262796316995,0.009370999999999973,0.0093713,0.009374899999999985,0.009385720000000005,0.009370895000000002,0.009375,0.005318,0.009381,0.015411,0.009386,24.023,0.009387,2.688862,0.009388,17.069142,0.009368,3.28,0.009363,0.81761,0.009362,2.6,0.009359,0.021344,0.009357,32.578125
LTC-BTC,2019-07-21T17:29:16,2019-07-21T17:30:16,1563730156,1563730216,0.009372,0.009375,0.009375,0.009372,0.005318,0.005318,0,1,0.009384418024490589,0.00936498197550938,0.009375674465888975,0.0093829370039928,0.009383809074853823,-4.325700165935115e-06,-5.023923610819086e-06,6.982234448839715e-07,0.04268487888164332,-0.03198976327574676,-0.021328783192921676,61.17164429787744,47.00562444517856,45.10523483403686,0.009372399999999972,0.009371,0.009374699999999984,0.009385520000000007,0.009371200000000001,0.009381,0.015411,0.009385,31.411723,0.009386,29.2852,0.009387,0.005318,0.009391,0.005318,0.009378,0.005818,0.009369,0.005318,0.009367,3.301325,0.009366,2.505314,0.009363,0.024546
LTC-BTC,2019-07-21T17:30:16,2019-07-21T17:31:16,1563730216,1563730276,0.009375,0.009378,0.009378,0.009375,0.016045,0.010227,0.005818,3,0.009384524968030623,0.009364975031969345,0.00937589594532812,0.009382743395993083,0.009383694043668598,-3.626069614568947e-06,-4.744352811569059e-06,1.1182831970001117e-06,0.06402048655568782,0.12812299807815353,0.010664391596451588,70.94986852012988,52.24370597931063,47.17584779039398,0.00937379999999997,0.009371,0.009374749999999984,0.009385540000000005,0.009371550000000001,0.009381,0.005184,0.009382,2.776427,0.009384,11.366855,0.009385,17.080306,0.009386,0.005318,0.009369,0.005318,0.009367,3.28,0.009364,1.067918,0.009363,5.152413,0.009359,0.793064
LTC-BTC,2019-07-21T17:31:16,2019-07-21T17:32:16,1563730276,1563730336,0.009378,0.009378,0.009378,0.009378,0,0,0,0,0.009384630564581942,0.009364969435418029,0.009376096331487347,0.009382557380463941,0.009383581290328626,-3.0366032895429856e-06,-4.402802907163844e-06,1.3661996176208586e-06,0.06402048655568782,0.10674637062339447,0.031999999999995,70.94986852012988,52.24370597931063,47.17584779039398,0.00937499999999997,0.0093722,0.009374799999999985,0.009385560000000005,0.009371875000000003,0.009381,0.005184,0.009384,11.910265,0.009385,20.717986,0.009386,24.023,0.009387,3.393064,0.00937,3.28,0.009369,0.005318,0.009366,2.505615,0.009363,0.045879,0.009361,1.068261
